date,price,slug,question
2024-01-19 00:00:00+00:00,0.215,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-20 00:00:00+00:00,0.305,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-21 00:00:00+00:00,0.32,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-22 00:00:00+00:00,0.3,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-23 00:00:00+00:00,0.345,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-24 00:00:00+00:00,0.345,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-25 00:00:00+00:00,0.34,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-26 00:00:00+00:00,0.345,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-27 00:00:00+00:00,0.625,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-28 00:00:00+00:00,0.43,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-29 00:00:00+00:00,0.415,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-30 00:00:00+00:00,0.365,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-01-31 00:00:00+00:00,0.365,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-01 00:00:00+00:00,0.33,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-02 00:00:00+00:00,0.415,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-03 00:00:00+00:00,0.67,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-04 00:00:00+00:00,0.48,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-05 00:00:00+00:00,0.49,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-06 00:00:00+00:00,0.385,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-07 00:00:00+00:00,0.355,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-08 00:00:00+00:00,0.29,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-09 00:00:00+00:00,0.32,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-10 00:00:00+00:00,0.325,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-11 00:00:00+00:00,0.32,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-12 00:00:00+00:00,0.31,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-13 00:00:00+00:00,0.31,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
2024-02-14 00:00:00+00:00,0.31,will-dune-part-two-gross-under-70m-opening-weekend,Will 'Dune: Part Two' gross under $70m opening weekend?
